,Applicant_ID,Owned_Car,Owned_Realty,Total_Children,Total_Income,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status
19724,5117228,0,1,0,36900,1,0,0,0,2,51,5,0,4,1
19725,5117230,0,1,0,135000,1,0,0,0,2,38,20,0,39,1
19726,5117231,0,1,0,135000,1,0,0,0,2,38,20,0,42,1
19727,5117233,0,1,0,135000,1,0,0,0,2,38,20,0,31,1
19728,5117234,0,1,0,135000,1,0,0,0,2,38,20,0,13,1
19729,5117235,0,1,0,135000,1,0,0,0,2,38,20,0,35,1
19730,5117236,0,1,0,364500,1,0,0,0,2,23,2,0,16,1
19731,5117237,0,1,0,364500,1,0,0,0,2,23,2,0,13,1
19732,5117238,0,1,0,364500,1,0,0,0,2,23,2,0,2,1
19733,5117239,0,1,0,364500,1,0,0,0,2,23,2,0,1,1
19734,5117241,0,1,0,135000,1,0,0,0,2,38,20,0,17,1
19735,5117242,0,1,2,112500,1,0,0,0,4,36,7,0,37,1
19736,5117243,0,1,2,112500,1,0,0,0,4,36,7,0,16,1
19737,5117244,0,1,2,112500,1,0,0,0,4,36,7,0,16,1
19738,5117245,0,1,2,112500,1,0,0,0,4,36,7,0,13,1
19739,5117246,0,1,2,112500,1,0,0,0,4,36,7,0,6,1
19740,5117247,0,1,2,112500,1,0,0,0,4,36,7,0,13,1
19741,5117248,0,1,2,112500,1,0,0,0,4,36,7,0,19,1
19742,5117249,0,1,2,112500,1,0,0,0,4,36,7,0,16,1
19743,5117250,0,1,2,112500,1,0,0,0,4,36,7,0,17,1
19744,5117251,0,1,2,112500,1,0,0,0,4,36,7,0,15,1
19745,5117252,0,1,2,112500,1,0,0,0,4,36,7,0,8,1
19746,5117254,1,1,0,207000,1,0,0,0,2,62,10,1,37,1
19747,5117255,1,1,0,207000,1,0,0,0,2,62,10,6,44,1
19748,5117256,1,1,0,207000,1,0,0,0,2,62,10,0,39,1
19749,5117257,1,1,0,207000,1,0,0,0,2,62,10,0,24,1
19750,5117266,0,1,0,225000,1,0,0,0,1,46,1,0,40,1
19751,5117267,0,1,0,225000,1,0,0,0,1,46,1,0,20,1
19752,5117268,0,1,0,225000,1,0,0,0,1,46,1,0,28,1
19753,5117269,0,1,0,225000,1,0,0,0,1,46,1,0,20,1
19754,5117271,1,0,0,202500,1,0,0,0,2,47,6,0,47,1
19755,5117272,0,1,2,135000,1,0,0,0,4,55,17,0,44,1
19756,5117273,0,1,2,135000,1,0,0,0,4,55,17,0,35,1
19757,5117274,1,1,1,180000,1,0,0,0,3,39,5,0,20,1
19758,5117275,1,1,1,180000,1,0,0,0,3,39,5,0,28,1
19759,5117276,1,1,1,180000,1,0,0,0,3,39,5,0,38,1
19760,5117277,1,1,1,180000,1,0,0,0,3,39,5,0,9,1
19761,5117278,1,1,1,180000,1,0,0,0,3,39,5,0,18,1
19762,5117279,1,1,1,180000,1,0,0,0,3,39,5,0,30,1
19763,5117280,1,1,1,180000,1,0,0,0,3,39,5,0,38,1
19764,5117281,1,1,1,180000,1,0,0,0,3,39,5,0,20,1
19765,5117282,1,1,1,180000,1,0,0,0,3,39,5,0,23,1
19766,5117283,1,1,1,180000,1,0,0,0,3,39,5,0,37,1
19767,5117284,1,1,1,180000,1,0,0,0,3,39,5,0,19,1
19768,5117285,1,1,1,180000,1,0,0,0,3,39,5,0,20,1
19769,5117286,1,1,1,180000,1,0,0,0,3,39,5,0,39,1
19770,5117287,1,1,1,180000,1,0,0,0,3,39,5,0,38,1
19771,5117288,1,1,1,180000,1,0,0,0,3,39,5,0,38,1
19772,5117289,1,1,1,180000,1,0,0,0,3,39,5,0,38,1
19773,5117290,1,1,1,180000,1,0,0,0,3,39,5,0,22,1
19774,5117291,1,1,1,180000,1,0,0,0,3,39,5,0,2,1
19775,5117295,0,0,0,225000,1,0,0,0,1,57,15,2,22,1
19776,5117296,0,1,2,112500,1,0,1,0,4,59,28,0,7,1
19777,5117298,0,1,2,112500,1,0,1,0,4,59,28,0,58,1
19778,5117299,0,1,2,112500,1,0,1,0,4,59,28,0,52,1
19779,5117300,0,1,2,112500,1,0,1,0,4,59,28,0,7,1
19780,5117301,0,1,2,112500,1,0,1,0,4,59,28,0,2,1
19781,5117311,0,0,1,202500,1,0,1,0,3,50,10,0,26,1
19782,5117312,0,0,1,202500,1,0,1,0,3,50,10,0,12,1
19783,5117313,0,1,1,157500,1,1,1,0,3,36,11,48,5,0
19784,5117314,0,1,1,292500,1,0,0,0,3,46,5,0,10,1
19785,5117316,1,1,1,315000,1,0,0,0,3,48,2,0,32,1
19786,5117317,1,1,1,315000,1,0,0,0,3,48,2,0,20,1
19787,5117318,1,1,1,315000,1,0,0,0,3,48,2,0,5,1
19788,5117319,1,1,1,315000,1,0,0,0,3,48,2,0,29,1
19789,5117321,1,1,1,315000,1,0,0,0,3,48,2,0,7,1
19790,5117322,1,1,1,315000,1,0,0,0,3,48,2,0,6,1
19791,5117323,0,1,1,382500,1,0,0,0,2,34,2,0,16,1
19792,5117324,0,1,1,382500,1,0,0,0,2,34,2,0,43,1
19793,5117325,0,1,1,382500,1,0,0,0,2,34,2,0,19,1
19794,5117326,0,1,1,382500,1,0,0,0,2,34,2,0,43,1
19795,5117329,0,1,1,382500,1,0,0,0,2,34,2,0,52,1
19796,5117330,1,1,0,270000,1,0,1,0,1,42,7,0,21,1
19797,5117331,1,1,0,270000,1,0,1,0,1,42,7,0,23,1
19798,5117332,1,1,0,270000,1,0,1,0,1,42,7,0,23,1
19799,5117334,1,1,0,270000,1,0,1,0,1,42,7,0,22,1
19800,5117335,1,1,0,270000,1,0,1,0,1,42,7,0,22,1
19801,5117336,1,1,0,270000,1,0,1,0,1,42,7,0,12,1
19802,5117352,1,1,0,193500,1,0,0,0,1,50,5,0,2,1
19803,5117353,1,1,0,193500,1,0,0,0,1,50,5,0,2,1
19804,5117354,1,1,0,193500,1,0,0,0,1,50,5,0,4,1
19805,5117355,0,1,3,135000,1,0,0,0,5,34,7,0,5,1
19806,5117356,0,1,3,135000,1,0,0,0,5,34,7,0,18,1
19807,5117357,0,1,3,135000,1,0,0,0,5,34,7,0,18,1
19808,5117358,0,1,3,135000,1,0,0,0,5,34,7,0,10,1
19809,5117359,1,1,1,180000,1,1,0,0,3,33,5,0,12,1
19810,5117360,1,1,1,180000,1,1,0,0,3,33,5,0,33,1
19811,5117361,1,1,1,180000,1,1,0,0,3,33,5,0,12,1
19812,5117364,1,1,1,180000,1,1,0,0,3,33,5,0,25,1
19813,5117365,1,1,1,180000,1,1,0,0,3,33,5,0,13,1
19814,5117366,1,1,1,180000,1,1,0,0,3,33,5,0,22,1
19815,5117367,1,1,1,180000,1,1,0,0,3,33,5,0,21,1
19816,5117368,1,1,1,180000,1,1,0,0,3,33,5,0,12,1
19817,5117369,1,1,0,135000,1,0,0,0,1,51,11,0,5,1
19818,5117370,1,1,0,135000,1,0,0,0,1,51,11,0,5,1
19819,5117373,1,0,0,135000,1,0,0,0,2,35,2,0,5,1
19820,5117374,1,0,0,135000,1,0,0,0,2,35,2,2,12,1
19821,5117375,1,0,0,135000,1,0,0,0,2,35,2,0,5,1
19822,5117376,1,0,0,135000,1,0,0,0,2,35,2,0,16,1
19823,5117377,1,0,0,135000,1,0,0,0,2,35,2,0,13,1
19824,5117383,0,1,2,67500,1,1,1,0,4,33,5,0,2,1
19825,5117385,0,0,0,135000,1,0,0,0,1,49,1,0,24,1
19826,5117386,0,0,0,135000,1,0,0,0,1,49,1,0,48,1
19827,5117388,0,0,0,135000,1,0,0,0,1,49,1,1,17,1
19828,5117389,0,0,0,135000,1,0,0,0,1,49,1,0,48,1
19829,5117390,0,0,0,135000,1,0,0,0,1,49,1,0,48,1
19830,5117391,0,0,0,135000,1,0,0,0,1,49,1,0,38,1
19831,5117392,0,0,0,135000,1,0,0,0,1,49,1,0,48,1
19832,5117393,0,0,0,135000,1,0,0,0,1,49,1,0,32,1
19833,5117394,0,0,0,135000,1,0,0,0,1,49,1,0,45,1
19834,5117398,0,0,0,180000,1,0,0,0,1,27,6,0,13,1
19835,5117399,0,0,0,180000,1,0,0,0,1,27,6,0,13,1
19836,5117400,0,0,0,180000,1,0,0,0,1,27,6,0,11,1
19837,5117401,0,0,0,180000,1,0,0,0,1,27,6,0,5,1
19838,5117402,0,0,0,180000,1,0,0,0,1,27,6,0,3,1
19839,5117403,0,0,0,94500,1,0,0,0,2,46,5,0,9,1
19840,5117404,0,0,0,94500,1,0,0,0,2,46,5,0,23,1
19841,5117405,0,0,0,94500,1,0,0,0,2,46,5,0,9,1
19842,5117406,0,0,0,94500,1,0,0,0,2,46,5,0,9,1
19843,5117407,0,0,0,94500,1,0,0,0,2,46,5,0,39,1
19844,5117408,0,0,0,94500,1,0,0,0,2,46,5,0,9,1
19845,5117409,0,0,0,94500,1,0,0,0,2,46,5,0,9,1
19846,5117410,0,0,0,94500,1,0,0,0,2,46,5,0,34,1
19847,5117414,0,0,0,112500,1,0,1,0,2,38,1,0,29,1
19848,5117415,1,0,0,112500,1,0,0,0,2,45,10,1,11,1
19849,5117416,1,0,0,112500,1,0,0,0,2,45,10,1,18,1
19850,5117417,1,0,0,112500,1,0,0,0,2,45,10,1,10,1
19851,5117418,1,0,0,112500,1,0,0,0,2,45,10,1,10,1
19852,5117419,1,0,0,112500,1,0,0,0,2,45,10,1,17,1
19853,5117420,1,0,0,112500,1,0,0,0,2,45,10,0,7,1
19854,5117431,1,0,0,157500,1,1,1,0,2,54,7,0,40,1
19855,5117432,1,0,0,157500,1,1,1,0,2,54,7,0,40,1
19856,5117433,1,0,0,157500,1,1,1,0,2,54,7,0,40,1
19857,5117434,1,0,0,157500,1,1,1,0,2,54,7,0,30,1
19858,5117439,0,0,0,180000,1,1,1,0,2,47,4,0,22,1
19859,5117440,0,0,2,166500,1,1,0,0,4,36,5,0,9,1
19860,5117441,0,0,2,166500,1,1,0,0,4,36,5,0,13,1
19861,5117442,1,0,0,180000,1,1,1,0,2,55,7,0,24,1
19862,5117443,1,0,0,180000,1,1,1,0,2,55,7,0,10,1
19863,5117444,1,0,0,180000,1,1,1,0,2,55,7,0,24,1
19864,5117445,1,0,0,180000,1,1,1,0,2,55,7,0,25,1
19865,5117446,1,0,0,180000,1,1,1,0,2,55,7,0,24,1
19866,5117447,1,0,0,180000,1,1,1,0,2,55,7,0,23,1
19867,5117456,0,1,0,121500,1,1,1,0,2,39,9,1,3,1
19868,5117457,0,1,0,121500,1,1,1,0,2,39,9,1,3,1
19869,5117458,0,1,0,121500,1,1,1,0,2,39,9,1,2,1
19870,5117459,1,0,1,148500,1,1,0,0,3,32,11,0,33,1
19871,5117460,1,0,1,148500,1,1,0,0,3,32,11,0,9,1
19872,5117461,1,0,1,148500,1,1,0,0,3,32,11,0,35,1
19873,5117462,1,0,1,148500,1,1,0,0,3,32,11,0,8,1
19874,5117463,0,0,1,202500,1,1,0,0,3,36,4,0,22,1
19875,5117464,0,0,1,202500,1,1,0,0,3,36,4,0,22,1
19876,5117467,0,0,1,202500,1,1,0,0,3,36,4,0,22,1
19877,5117469,0,0,1,202500,1,1,0,0,3,36,4,0,22,1
19878,5117470,0,0,1,202500,1,1,0,0,3,36,4,0,22,1
19879,5117471,0,0,1,202500,1,1,0,0,3,36,4,0,22,1
19880,5117473,0,0,1,202500,1,1,0,0,3,36,4,0,22,1
19881,5117475,0,0,1,202500,1,1,0,0,3,36,4,0,22,1
19882,5117476,0,0,1,202500,1,1,0,0,3,36,4,0,22,1
19883,5117477,0,0,1,202500,1,1,0,0,3,36,4,0,22,1
19884,5117478,0,0,0,292500,1,0,1,0,2,39,4,8,28,1
19885,5117479,0,0,0,292500,1,0,1,0,2,39,4,8,30,1
19886,5117480,0,0,0,292500,1,0,1,0,2,39,4,1,9,1
19887,5117481,0,0,0,292500,1,0,1,0,2,39,4,5,14,1
19888,5117483,0,0,0,292500,1,0,1,0,2,39,4,0,2,1
19889,5117484,1,0,0,135000,1,1,0,0,2,53,11,0,31,1
19890,5117485,1,0,0,135000,1,1,0,0,2,53,11,0,30,1
19891,5117486,1,0,0,135000,1,1,0,0,2,53,11,0,29,1
19892,5117487,0,0,0,108000,1,0,1,0,2,52,4,0,13,1
19893,5117488,0,0,0,108000,1,0,1,0,2,52,4,0,13,1
19894,5117489,0,0,0,108000,1,0,1,0,2,52,4,0,12,1
19895,5117490,0,1,0,90000,1,1,0,0,2,46,2,0,2,1
19896,5117491,0,1,0,90000,1,1,0,0,2,46,2,1,3,1
19897,5117492,0,1,0,90000,1,1,0,0,2,46,2,0,4,1
19898,5117493,0,1,0,90000,1,1,0,0,2,46,2,0,5,1
19899,5117494,0,1,0,90000,1,1,0,0,2,46,2,0,5,1
19900,5117495,0,1,0,90000,1,1,0,0,2,46,2,0,4,1
19901,5117496,0,1,0,90000,1,1,0,0,2,46,2,0,50,1
19902,5117497,0,1,0,90000,1,1,0,0,2,46,2,0,14,1
19903,5117498,0,1,0,90000,1,1,0,0,2,46,2,0,3,1
19904,5117499,0,1,0,90000,1,1,0,0,2,46,2,0,14,1
19905,5117500,0,1,0,90000,1,1,0,0,2,46,2,0,6,1
19906,5117501,0,1,0,90000,1,1,0,0,2,46,2,2,33,1
19907,5117502,0,1,0,90000,1,1,0,0,2,46,2,0,5,1
19908,5117503,0,1,0,90000,1,1,0,0,2,46,2,0,2,1
19909,5117504,0,0,0,247500,1,1,0,0,1,28,4,0,6,1
19910,5117505,0,0,0,247500,1,1,0,0,1,28,4,0,4,1
19911,5117506,0,0,0,247500,1,1,0,0,1,28,4,0,21,1
19912,5117507,0,0,0,247500,1,1,0,0,1,28,4,0,22,1
19913,5117508,0,0,2,180000,1,1,0,0,4,34,1,0,48,1
19914,5117510,0,0,2,180000,1,1,0,0,4,34,1,0,12,1
19915,5117512,0,0,2,180000,1,1,0,0,4,34,1,0,36,1
19916,5117513,0,0,2,180000,1,1,0,0,4,34,1,0,43,1
19917,5117514,0,0,0,90000,1,1,0,0,1,29,3,0,2,1
19918,5117515,0,0,0,90000,1,1,0,0,1,29,3,0,3,1
19919,5117516,0,0,0,90000,1,1,0,0,1,29,3,0,12,1
19920,5117518,0,0,1,144000,1,1,1,0,2,40,10,0,21,1
19921,5117519,0,0,1,144000,1,1,1,0,2,40,10,0,37,1
19922,5117522,0,0,1,144000,1,1,1,0,2,40,10,0,37,1
19923,5117523,0,0,1,144000,1,1,1,0,2,40,10,0,36,1
19924,5117524,0,0,1,144000,1,1,1,0,2,40,10,0,26,1
19925,5117526,0,0,1,144000,1,1,1,0,2,40,10,0,37,1
19926,5117527,0,0,1,144000,1,1,1,0,2,40,10,0,33,1
19927,5117528,0,0,1,144000,1,1,1,0,2,40,10,0,31,1
19928,5117529,0,0,1,144000,1,1,1,0,2,40,10,0,27,1
19929,5117531,0,0,0,76500,1,1,0,0,2,43,6,2,40,1
19930,5117532,0,0,0,135000,1,0,1,0,2,43,5,0,2,1
19931,5117533,0,0,0,135000,1,0,1,0,2,43,5,0,10,1
19932,5117534,0,0,0,135000,1,0,1,0,2,43,5,0,15,1
19933,5117535,0,0,0,135000,1,0,1,0,2,43,5,0,15,1
19934,5117536,0,0,0,135000,1,0,1,0,2,43,5,0,13,1
19935,5117537,1,0,1,157500,1,0,0,0,3,41,3,0,20,1
19936,5117538,1,0,1,157500,1,0,0,0,3,41,3,0,20,1
19937,5117539,1,0,1,157500,1,0,0,0,3,41,3,0,39,1
19938,5117540,1,0,1,157500,1,0,0,0,3,41,3,0,19,1
19939,5117542,1,0,1,157500,1,0,0,0,3,41,3,0,3,1
19940,5117543,1,0,1,157500,1,0,0,0,3,41,3,0,25,1
19941,5117544,1,0,1,157500,1,0,0,0,3,41,3,0,25,1
19942,5117550,1,0,1,148500,1,1,1,0,3,36,8,0,15,1
19943,5117551,1,0,1,148500,1,1,1,0,3,36,8,0,25,1
19944,5117552,1,0,1,148500,1,1,1,0,3,36,8,0,15,1
19945,5117553,1,0,1,148500,1,1,1,0,3,36,8,0,15,1
19946,5117557,1,0,1,148500,1,1,1,0,3,36,8,0,42,1
19947,5117561,0,0,0,135000,1,1,0,0,2,43,2,0,32,1
19948,5117562,0,0,0,135000,1,1,0,0,2,43,2,0,38,1
19949,5117563,0,0,0,135000,1,1,0,0,2,43,2,0,36,1
19950,5117564,0,0,0,135000,1,1,0,0,2,43,2,0,4,1
19951,5117568,1,0,1,247500,1,0,1,0,3,29,9,0,26,1
19952,5117569,1,0,1,247500,1,0,1,0,3,29,9,0,26,1
19953,5117570,1,0,0,112500,1,0,0,0,2,33,6,0,27,1
19954,5117571,1,0,0,112500,1,0,0,0,2,33,6,0,50,1
19955,5117572,1,0,0,112500,1,0,0,0,2,33,6,0,40,1
19956,5117573,1,0,0,112500,1,0,0,0,2,33,6,0,34,1
19957,5117574,1,0,0,112500,1,0,0,0,2,33,6,0,27,1
19958,5117576,1,0,0,180000,1,0,0,0,2,53,32,7,54,1
19959,5117577,1,0,0,180000,1,0,0,0,2,53,32,0,25,1
19960,5117578,1,0,0,180000,1,0,0,0,2,53,32,7,26,1
19961,5117579,1,0,0,180000,1,0,0,0,2,53,32,7,34,1
19962,5117580,0,0,0,135000,1,1,0,0,2,50,13,0,20,1
19963,5117581,0,0,0,135000,1,1,0,0,2,50,13,0,32,1
19964,5117582,0,0,0,135000,1,1,0,0,2,50,13,0,19,1
19965,5117583,0,0,0,135000,1,1,0,0,2,50,13,0,18,1
19966,5117584,0,0,0,135000,1,1,0,0,2,50,13,0,17,1
19967,5117585,0,0,0,135000,1,1,0,0,2,50,13,0,9,1
19968,5117586,0,0,0,135000,1,1,0,0,2,50,13,0,9,1
19969,5117588,0,0,2,135000,1,1,0,0,3,37,4,0,8,1
19970,5117589,0,0,2,135000,1,1,0,0,3,37,4,0,6,1
19971,5117591,0,0,0,144000,1,1,1,0,1,47,21,0,60,1
19972,5117592,0,0,0,144000,1,1,1,0,1,47,21,0,43,1
19973,5117593,0,0,0,144000,1,1,1,0,1,47,21,0,44,1
19974,5117594,0,0,0,144000,1,1,1,0,1,47,21,0,60,1
19975,5117596,0,0,0,144000,1,1,1,0,1,47,21,0,49,1
19976,5117598,0,0,0,144000,1,1,1,0,1,47,21,0,27,1
19977,5117600,0,0,0,157500,1,0,0,0,2,39,7,0,19,1
19978,5117601,0,0,0,157500,1,0,0,0,2,39,7,0,19,1
19979,5117602,0,0,0,157500,1,0,0,0,2,39,7,0,22,1
19980,5117603,0,0,0,157500,1,0,0,0,2,39,7,0,18,1
19981,5117604,0,0,0,157500,1,0,0,0,2,39,7,0,22,1
19982,5117605,0,0,0,157500,1,0,0,0,2,39,7,0,15,1
19983,5117608,0,0,0,157500,1,0,0,0,2,39,7,0,2,1
19984,5117609,0,0,0,157500,1,0,0,0,2,39,7,0,13,1
19985,5117611,0,0,0,157500,1,0,0,0,2,39,7,0,57,1
19986,5117612,0,0,0,157500,1,0,0,0,2,39,7,0,18,1
19987,5117613,0,0,0,157500,1,0,0,0,2,39,7,0,18,1
19988,5117614,0,0,0,166500,1,0,0,0,2,59,11,0,23,1
19989,5117615,0,0,0,166500,1,0,0,0,2,59,11,0,15,1
19990,5117616,0,0,0,166500,1,0,0,0,2,59,11,0,32,1
19991,5117617,0,0,0,166500,1,0,0,0,2,59,11,0,32,1
19992,5117618,0,0,0,166500,1,0,0,0,2,59,11,0,22,1
19993,5117619,0,0,0,166500,1,0,0,0,2,59,11,0,31,1
19994,5117620,0,0,0,166500,1,0,0,0,2,59,11,0,16,1
19995,5117621,0,0,0,166500,1,0,0,0,2,59,11,0,17,1
19996,5117622,1,0,2,112500,1,0,0,0,4,41,1,0,15,1
19997,5117623,1,0,2,112500,1,0,0,0,4,41,1,0,25,1
19998,5117624,1,0,1,202500,1,0,0,0,3,43,3,0,31,1
19999,5117634,0,0,0,90000,1,1,0,0,1,34,2,0,1,1
20000,5117635,0,0,0,180000,1,0,1,0,2,30,5,0,13,1
20001,5117636,0,0,0,180000,1,0,1,0,2,30,5,0,35,1
20002,5117637,0,0,0,180000,1,0,1,0,2,30,5,0,5,1
20003,5117638,0,0,0,180000,1,0,1,0,2,30,5,0,5,1
20004,5117639,0,0,0,180000,1,0,1,0,2,30,5,0,20,1
20005,5117640,0,0,1,135000,1,1,0,0,3,31,1,0,48,1
20006,5117641,0,0,1,135000,1,1,0,0,3,31,1,0,12,1
20007,5117642,0,0,1,135000,1,1,0,0,3,31,1,0,29,1
20008,5117643,0,0,1,135000,1,1,0,0,3,31,1,0,14,1
20009,5117645,0,0,1,135000,1,1,0,0,3,31,1,0,30,1
20010,5117646,0,0,1,135000,1,1,0,0,3,31,1,0,29,1
20011,5117647,0,0,1,135000,1,1,0,0,3,31,1,0,18,1
20012,5117649,0,0,1,135000,1,1,0,0,3,31,1,3,23,1
20013,5117650,0,0,1,135000,1,1,0,0,3,31,1,0,1,1
20014,5117651,0,0,1,135000,1,1,0,0,3,31,1,0,11,1
20015,5117652,0,0,1,135000,1,1,0,0,3,31,1,0,29,1
20016,5117653,0,0,1,135000,1,1,0,0,3,31,1,0,2,1
20017,5117654,0,0,2,180000,1,0,0,0,4,38,5,0,5,1
20018,5117655,0,0,2,180000,1,0,0,0,4,38,5,0,4,1
20019,5117667,0,1,0,112500,1,0,0,0,1,32,3,0,17,1
20020,5117668,0,1,0,112500,1,0,0,0,1,32,3,0,18,1
20021,5117669,0,1,0,112500,1,0,0,0,1,32,3,0,14,1
20022,5117670,0,1,0,112500,1,0,0,0,1,32,3,0,16,1
20023,5117672,1,0,0,81000,1,1,1,0,2,49,9,0,31,1
20024,5117673,1,0,0,81000,1,1,1,0,2,49,9,0,24,1
20025,5117688,0,1,1,99000,1,1,0,0,3,30,1,0,27,1
20026,5117689,0,1,1,99000,1,1,0,0,3,30,1,0,16,1
20027,5117690,0,1,1,99000,1,1,0,0,3,30,1,0,26,1
20028,5117691,0,1,1,99000,1,1,0,0,3,30,1,0,38,1
20029,5117692,0,1,1,99000,1,1,0,0,3,30,1,0,16,1
20030,5117693,0,1,1,99000,1,1,0,0,3,30,1,0,30,1
20031,5117716,1,0,0,315000,1,1,1,0,2,46,14,2,9,1
20032,5117718,1,0,0,315000,1,1,1,0,2,46,14,2,8,1
20033,5117719,1,0,0,315000,1,1,1,0,2,46,14,2,9,1
20034,5117723,0,0,0,247500,1,0,1,0,1,52,5,9,32,1
20035,5117724,0,0,0,247500,1,0,1,0,1,52,5,1,41,1
20036,5117725,0,0,0,247500,1,0,1,0,1,52,5,1,41,1
20037,5117726,0,0,0,247500,1,0,1,0,1,52,5,1,39,1
20038,5117727,0,0,0,247500,1,0,1,0,1,52,5,2,22,1
20039,5117728,0,0,0,247500,1,0,1,0,1,52,5,0,21,1
20040,5117729,0,0,0,112500,1,0,0,0,2,28,2,1,16,1
20041,5117730,0,0,0,112500,1,0,0,0,2,28,2,0,10,1
20042,5117731,0,0,0,112500,1,0,0,0,2,28,2,0,10,1
20043,5117732,0,0,0,112500,1,0,0,0,2,28,2,0,10,1
20044,5117736,1,0,0,225000,1,0,1,0,1,39,9,0,33,1
20045,5117737,1,0,0,225000,1,0,1,0,1,39,9,0,38,1
20046,5117738,1,0,0,225000,1,0,1,0,1,39,9,0,23,1
20047,5117739,1,0,0,225000,1,0,1,0,1,39,9,0,38,1
20048,5117740,1,0,0,225000,1,0,1,0,1,39,9,0,23,1
20049,5117742,1,0,0,225000,1,0,1,0,1,39,9,0,35,1
20050,5117743,1,0,0,225000,1,0,1,0,1,39,9,0,38,1
20051,5117744,1,0,0,306000,1,0,0,0,2,44,5,0,43,1
20052,5117745,1,0,0,306000,1,0,0,0,2,44,5,0,16,1
20053,5117746,1,0,0,306000,1,0,0,0,2,44,5,0,43,1
20054,5117747,1,0,0,306000,1,0,0,0,2,44,5,0,15,1
20055,5117751,1,0,0,306000,1,0,0,0,2,44,5,0,43,1
20056,5117752,1,0,0,306000,1,0,0,0,2,44,5,0,43,1
20057,5117753,1,0,0,306000,1,0,0,0,2,44,5,0,42,1
20058,5117754,1,0,0,306000,1,0,0,0,2,44,5,0,29,1
20059,5117755,1,0,0,306000,1,0,0,0,2,44,5,0,15,1
20060,5117756,1,0,0,306000,1,0,0,0,2,44,5,0,7,1
20061,5117758,0,0,0,74250,1,1,0,0,2,55,9,0,22,1
20062,5117759,0,0,0,74250,1,1,0,0,2,55,9,0,22,1
20063,5117760,0,0,0,74250,1,1,0,0,2,55,9,0,21,1
20064,5117761,0,0,0,74250,1,1,0,0,2,55,9,0,4,1
20065,5117762,0,0,0,74250,1,1,0,0,2,55,9,0,3,1
20066,5117763,1,0,0,202500,1,0,0,0,2,56,2,0,21,1
20067,5117764,1,0,0,202500,1,0,0,0,2,56,2,0,21,1
20068,5117765,1,0,0,202500,1,0,0,0,2,56,2,0,21,1
20069,5117767,1,0,0,144000,1,0,0,0,1,40,4,0,52,1
20070,5117768,1,0,0,144000,1,0,0,0,1,40,4,0,53,1
20071,5117769,1,0,0,144000,1,0,0,0,1,40,4,0,29,1
20072,5117770,1,0,0,144000,1,0,0,0,1,40,4,0,7,1
20073,5117771,1,0,0,144000,1,0,0,0,1,40,4,0,7,1
20074,5117772,1,0,0,144000,1,0,0,0,1,40,4,0,17,1
20075,5117773,1,0,0,144000,1,0,0,0,1,40,4,1,19,1
20076,5117775,1,0,0,144000,1,0,0,0,1,40,4,0,7,1
20077,5117776,1,0,0,144000,1,0,0,0,1,40,4,0,6,1
20078,5117777,1,0,0,144000,1,0,0,0,1,40,4,0,6,1
20079,5117778,1,0,0,144000,1,0,0,0,1,40,4,0,12,1
20080,5117779,1,0,0,144000,1,0,0,0,1,40,4,0,6,1
20081,5117780,1,0,0,144000,1,0,0,0,1,40,4,0,30,1
20082,5117781,1,0,0,144000,1,0,0,0,1,40,4,0,31,1
20083,5117782,1,0,0,144000,1,0,0,0,1,40,4,0,5,1
20084,5117787,1,0,2,162000,1,1,1,0,4,27,3,6,39,1
20085,5117788,1,0,2,162000,1,1,1,0,4,27,3,6,45,1
20086,5117790,1,0,2,162000,1,1,1,0,4,27,3,0,29,1
20087,5117791,1,0,2,162000,1,1,1,0,4,27,3,6,45,1
20088,5117793,1,0,2,162000,1,1,1,0,4,27,3,6,53,1
20089,5117794,1,0,2,162000,1,1,1,0,4,27,3,6,35,1
20090,5117795,1,0,2,162000,1,1,1,0,4,27,3,0,21,1
20091,5117796,1,0,2,162000,1,1,1,0,4,27,3,0,12,1
20092,5117797,1,0,2,162000,1,1,1,0,4,27,3,0,1,1
20093,5117799,1,0,2,225000,1,0,0,0,4,41,4,0,57,1
20094,5117800,1,0,2,225000,1,0,0,0,4,41,4,0,57,1
20095,5117806,1,0,0,90000,1,0,0,0,2,32,3,0,56,1
20096,5117817,1,0,0,274500,1,0,0,0,2,48,10,0,9,1
20097,5117818,1,0,0,274500,1,0,0,0,2,48,10,0,9,1
20098,5117819,1,0,0,274500,1,0,0,0,2,48,10,0,4,1
20099,5117820,1,0,0,274500,1,0,0,0,2,48,10,0,9,1
20100,5117822,1,0,0,274500,1,0,0,0,2,48,10,0,9,1
20101,5117823,1,0,0,274500,1,0,0,0,2,48,10,0,9,1
20102,5117824,1,0,0,274500,1,0,0,0,2,48,10,0,9,1
20103,5117832,1,0,0,157500,1,0,0,0,2,55,6,0,9,1
20104,5117834,1,0,0,157500,1,0,0,0,2,55,6,0,9,1
20105,5117835,1,0,0,157500,1,0,0,0,2,55,6,0,9,1
20106,5117836,1,0,0,157500,1,0,0,0,2,55,6,0,9,1
20107,5117837,1,0,0,157500,1,0,0,0,2,55,6,0,8,1
20108,5117848,1,0,1,292500,1,0,1,0,3,29,11,0,4,1
